"YEAR","STATE","COUNTYN","YIELD","ACRES_P","ACRES_H","LON","LAT","Jan_tmax","Feb_tmax","Mar_tmax","Apr_tmax","May_tmax","June_tmax","July_tmax","August_tmax","Sept_tmax","Oct_tmax","Nov_tmax","Dec_tmax","Jan_tmin","Feb_tmin","Mar_tmin","Apr_tmin","May_tmin","June_tmin","July_tmin","August_tmin","Sept_tmin","Oct_tmin","Nov_tmin","Dec_tmin","Jan_prcp","Feb_prcp","Mar_prcp","Apr_prcp","May_prcp","June_prcp","July_prcp","August_prcp","Sept_prcp","Oct_prcp","Nov_prcp","Dec_prcp"
2003,"ND","PEMBINA",1438,6500,6400,-97.5517,48.7672,-9.04850850947169,-10.4010856753429,-1.06904464353288,13.2215279554604,19.9225072796642,23.6055250590976,26.6094163830586,28.6515630461598,20.0217348608726,14.5011592532645,-1.8987333359597,-3.8368660637164,-18.2249585384466,-21.8587143592632,-12.0426687601541,-0.726984114765034,5.93252744896239,11.5973005436136,14.2692490388879,14.5131784240247,7.64218815202508,1.94417434542872,-10.7472458071389,-12.210503334808,3.90507810760495,6.34796433439234,21.8501113512363,31.4101078150777,92.0894261833595,113.378758428389,46.62448357314,59.1533078444772,32.9425475151636,18.234569234203,9.3202263901739,26.0121776680847
2002,"ND","PEMBINA",1411,6400,6200,-97.5517,48.7672,-7.11716153828894,-1.33490307181445,-3.76838093720571,9.30336417015001,16.0031989617787,24.8591009288294,28.1560442971982,24.8431969389945,20.9243949236371,5.67661170240499,0.274587296951835,-3.37850096359016,-15.2999017233333,-11.8822987701565,-14.1906198459935,-2.60151275143525,1.73184240194507,13.0313551370645,15.3944374530368,12.8726021913629,8.68361749670964,-3.45070020434939,-8.54193423653394,-11.7587360094682,4.34619147066963,1.05216861891054,9.05222790573972,17.8552715231657,46.1650833114903,198.985904026746,42.6157603666323,145.977024433886,61.9130974041653,8.7214791414609,4.82736126676653,13.7634310939145
2001,"ND","PEMBINA",1402,5000,4800,-97.5517,48.7672,-6.16418117988006,-11.243086673736,0.227629519498015,10.6648806240184,20.0907027688272,23.58255502371,26.8135384692878,27.4474188515652,21.2097168068106,10.3705633670964,6.89989957325839,-4.51613163619399,-16.1102259799281,-21.6665748365102,-8.87591465571224,0.59237527621576,7.464473379759,11.3186318043021,14.5200313221368,13.7004008676892,7.04347464250003,0.00809311245134751,-2.59333320494751,-13.1171606764887,3.22589641053991,8.08850942457071,7.5172584986401,40.3933424783578,78.7295811922137,88.4321508781566,119.601787842223,28.3350280379726,26.6122280891878,39.1517917679726,10.3040484278971,15.8976191531421
2000,"ND","PEMBINA",1580,5500,5400,-97.5517,48.7672,-9.48535258597132,-0.108692256997443,7.3157552480556,12.722387632701,20.7390072431781,21.7654497675455,26.8984963314198,26.408352310463,19.0618204316334,14.029238162747,-0.675807280096845,-14.9248380736347,-19.9718959087469,-11.8533836228222,-4.56194189724166,-2.5656229213614,5.2890354295371,10.0951599254599,13.9207808938272,12.9961564180747,6.61196042198762,0.975374596863966,-7.88205390112869,-24.1144381877498,5.66450170708777,28.7753730911007,17.5830722514282,4.95954665901591,46.7404659798121,157.355808597029,53.1223223599102,156.970960018632,38.7261767495411,26.9360991280168,82.0332940189874,18.2127145274893
1999,"ND","PEMBINA",1291,10500,10300,-97.5517,48.7672,-12.8291580192101,-2.95194446171944,2.38087327756761,12.6774161740722,18.539348013748,23.2393207427591,26.4884943086356,25.7752617412259,18.3656013186142,11.6967744707823,7.72881009681117,-0.937058534978376,-21.4660194100299,-11.7424136659022,-5.96281405435768,0.675460790801899,7.57134030702403,11.2306285977267,14.2460570612293,12.2717805510117,6.72273390657348,-0.363818747431828,-4.44753235413578,-12.189527397451,16.8595431335774,12.5777925866443,9.42790118510012,37.8414674121549,101.847661221363,90.8859125959425,100.163697595875,36.9613415344911,38.1405649534329,6.64335809343938,1.07646117159965,7.38940940250516
1998,"ND","PEMBINA",1575,11500,11100,-97.5517,48.7672,-10.7162569385845,-1.17179335942085,-0.763600065824713,15.5991564875279,21.7094166520288,21.3013476403124,26.7956797125844,28.3317408770281,23.4819419184987,12.1205633670964,0.582271415512846,-6.22857176100797,-17.8850061055885,-6.82601858780613,-8.6397879264335,2.08051602253963,7.35271851296059,11.0548531331735,13.9095579923329,13.6977566537931,8.51602721647844,2.22574270985874,-6.18009633763996,-14.8072140485926,24.4859410356875,44.9501786210113,4.75815027904487,35.0192408313642,101.441530488151,61.7651940030471,37.8886428351574,52.9933519746558,11.1752765482322,71.4749784867305,11.0791040818268,9.59774400620785
1997,"ND","PEMBINA",1250,11000,10300,-97.5517,48.7672,-14.0746520505001,-5.80580289118891,-2.99538804118737,5.43870412005424,16.5645509630654,27.2278915476093,25.4387580746572,25.9945828487747,22.5087619920371,11.3142287795735,-1.27217216080561,-0.5816191813766,-23.4549182758396,-17.9716424656127,-13.9899259381614,-4.21492298598214,3.00871644767937,13.0340865489502,14.8199044804818,12.4851631483511,8.5156813715574,0.9296875,-7.30354934542872,-7.31555212910707,22.9933624286225,5.64430707311086,30.7141904876615,46.1352522662467,31.8430858419586,48.4727822615594,179.677817370899,56.2748936620404,22.4540186110022,108.6124593635,11.591187171775,5.84985784949991
1996,"ND","PEMBINA",1562,12000,11700,-97.5517,48.7672,-16.6768191633504,-8.77651083590146,-5.50131836631883,4.36771611390721,17.2540662626626,25.6729014724764,25.3184182064198,27.4706714832099,20.1744660213812,12.0165273682707,-6.38718685583031,-12.5181582564684,-25.6534736172869,-18.6538246484121,-15.2998953470328,-4.67531478603819,4.6642550349065,12.8632420213141,14.1429729818507,13.038665985519,7.75600698105429,0.776951300465945,-15.2595740558278,-20.4133747735675,31.6887282665646,21.6866807939087,27.8021536589069,19.19603062931,51.7591938213114,99.5030355782448,79.19533864424,30.7822742670151,70.4219590529819,31.812443601828,42.1404056167175,35.3985244530327
1995,"ND","PEMBINA",1558,16000,15900,-97.5517,48.7672,-10.1594057681217,-8.29710042952653,-0.942038354182781,7.07703097204886,18.3868320876347,27.647549216698,25.9836821445713,27.2192190440211,20.7324234544087,10.2989456686728,-5.03974520436322,-10.56545421282,-19.067578669726,-18.0147366142219,-8.71409052848192,-3.3741655064928,4.75975245710471,14.2661179556667,13.9013631463978,13.1193037130306,6.23468153278575,1.00347546893052,-12.8794366329036,-18.9546955951023,15.3459092040365,17.7179339183208,33.7364734921171,10.3154930099892,46.7356550675315,32.0976001322404,108.703831436362,91.4096176748337,62.2642188430682,47.4840209450207,45.5560719957991,21.2252276715089
1994,"ND","PEMBINA",1624,15500,14300,-97.5517,48.7672,-18.270260073326,-12.1709212632144,3.13354940382712,11.9848162160652,21.5935558856848,24.5860755902226,24.4809655991563,24.7190902244102,22.1973333348276,13.3129560237384,3.29505436024736,-5.22364747635457,-26.5192865443466,-23.0998256967602,-5.97685371248056,-1.75444895783353,5.64355706391304,12.2635496765506,12.7962909923654,10.9114461313832,8.21292331217982,3.87208901745678,-6.31981242786316,-14.0229758990561,19.5137944735857,8.88619299977397,11.5922495644027,10.0180317478199,68.8429912374017,80.6387220949027,77.9141711221385,70.7509813128474,51.797397820937,75.3130790021842,48.9611449659371,17.3391268975478
1993,"ND","PEMBINA",1288,10100,8500,-97.5517,48.7672,-11.0212977016714,-8.32730598846907,0.467662661731767,11.8695690244288,19.634185741917,21.6762195125975,22.6886673530619,24.1199090853367,17.4564403709874,10.6925662206134,-0.79500182020373,-7.34101478894707,-22.0907534421811,-18.5206883893054,-8.86960885089941,-1.34843695384024,5.05286731719973,10.118313247963,12.8860669299339,12.7477223598341,4.57018105375955,-2.14577808742936,-9.33080651570843,-15.5939465104118,11.8451014297613,0.381615069675039,7.37128716639125,6.82200143923645,68.0998462457351,147.340025361225,190.644044215473,128.720981914242,16.8360137437343,16.2778334604888,12.8451906052281,15.0053185844221
1992,"ND","PEMBINA",1121,7000,6100,-97.5517,48.7672,-5.3611692796158,-4.25182104669112,1.39596481657778,7.39907125097171,21.5599480385748,21.9147364249072,21.6202175221753,23.6519994844876,18.3765248037929,12.8047764772507,-1.51992284930782,-10.9587785977705,-15.4369148874075,-13.3234856025438,-6.31609003827778,-1.61612847076955,6.03979501146607,9.91071511404529,10.6952235227493,10.3137914607919,4.93973879845625,-1.52751014446045,-6.89593346836725,-19.60159592944,13.0721488725481,17.1579118360035,23.3507988488247,24.4538148711441,58.818589349972,98.3478662944478,49.7188713060994,43.2202421591174,43.6548195476881,7.29995435164992,26.5334007403697,33.5310846517853
1991,"ND","PEMBINA",1733,7500,7300,-97.5517,48.7672,-11.9501253023905,-2.67172924116382,1.76605089523094,14.6240814666878,20.6200992438302,25.6408608624317,25.9466513065986,28.839434337396,19.2871320531019,7.99442521252509,-3.74297953193028,-5.29918973057985,-22.7796574619973,-12.5060839596624,-8.42796946234567,0.754771963685315,8.73668128624351,13.7241837191328,14.0839901780398,13.5343003861962,6.74195241265433,-2.56378252032169,-11.1094836828581,-14.6139152725751,7.39668184235935,13.4634030056787,9.90793211870703,57.9410550649705,81.4281994859008,109.361553961619,102.767232749639,44.5110636651768,101.050045714108,65.7527461548088,18.6795865523019,21.4627030409287
1990,"ND","PEMBINA",1410,4500,4000,-97.5517,48.7672,-4.4590739920375,-6.3775015998187,1.38978121476378,10.7826074869035,18.7490095349324,24.5883117233391,26.1893640396482,27.8082991929083,22.403790238806,13.0424579698303,2.73886141080302,-9.57706791103598,-14.0909680005699,-18.1046009161272,-7.40995551452333,-1.30387095016262,3.87459851819389,11.7950778465604,12.9533036323389,12.6376943915048,7.22292063844017,-1.26752129863514,-8.57314767318785,-19.3458032985333,12.6283737062219,12.7217867432641,40.9581949574078,37.1650977432076,27.8120391429078,131.390356196723,68.8840993672676,61.987423615743,24.9564459115578,4.55915321271878,5.23342035530527,17.7653940127257
1989,"ND","PEMBINA",1140,4500,4500,-97.5517,48.7672,-8.20932224202386,-12.1167736601186,-4.6037303483248,8.31291685568119,21.9390696987589,23.4211889930008,29.5409713106232,26.888553410332,21.8710308993964,13.5165654486934,-1.68811693024679,-12.1938693352169,-20.1328646693132,-23.5272093484607,-14.6187939657512,-2.75766119957212,6.63426380851855,10.4389562758437,15.4114378493265,12.8806497787086,6.12911584629143,-0.927546742832257,-11.3616537936568,-22.2149479646356,47.0900156266258,2.56443912518708,29.354346561582,9.51036155516033,52.0108345612393,87.1926141293728,12.783152010996,54.0284026672267,25.1561188244277,3.68932717736855,17.5143067038715,9.08145872131005
1988,"ND","PEMBINA",920,4500,4400,-97.5517,48.7672,-11.7515300720127,-8.34403801415186,1.28312655435768,14.2760670136914,23.3606330351458,30.601620695827,29.7467332257898,28.1740107589297,19.4300201770258,11.535777658257,-0.258707385490341,-6.57916857147679,-21.7713431226952,-19.6873990012861,-8.16699069154072,-2.42296526313516,7.748504643083,14.3360990124159,14.0651098271107,13.4819730300638,6.7252660771107,-2.3448134855387,-7.90085874985704,-16.5333695976821,16.0486170595213,4.3349285631061,17.6454451048194,0.141219984841615,42.3025367755362,26.166471575548,66.077663943275,41.5141379921062,28.9973095271035,12.6552270272559,21.6095857941177,22.7740443951576
1987,"ND","PEMBINA",1610,5000,5000,-97.5517,48.7672,-6.32697812017054,-1.52932851679012,-0.290037628061737,17.2129852175338,22.6593427755306,26.87626463519,26.3846333321921,25.0332503110984,21.6706232575776,10.5621745586112,4.7722702230692,-3.78109993951984,-15.3504195682204,-9.44222232918055,-8.71334097491711,2.30684864188277,7.30191019249769,12.0890939093395,14.0843499428518,11.0407889031605,7.72197668163342,-1.91289727496582,-4.677802164483,-10.9971070566717,12.2460557185795,47.7352909533026,14.8459317047192,0.440695766320894,63.2377500156544,66.981276436319,126.700366798406,52.7655311578061,34.2723501693402,8.93068799250844,6.94229622575686,10.0919621391117
1986,"ND","PEMBINA",1310,6000,6000,-97.5517,48.7672,-7.29955768679231,-9.12233396626784,3.33556073704178,10.8615727834505,21.6691720343395,24.9236070822094,26.1398124059843,25.0542991064337,17.8360224361484,12.35260501039,-3.08356002082145,-4.47397562784255,-16.8566141789186,-18.2079827312427,-7.4268926000867,-0.201463650321657,7.00336858569028,11.1874003147165,14.5632465169072,10.4021086626543,6.29557961727272,0.299345302480457,-12.9786600346884,-13.3304526145649,13.3423642511255,9.52907805957616,6.28600948416173,71.7565324675152,41.8824336536188,58.9262732700463,158.893362736288,25.9776864168895,48.6268960820161,21.4496980430126,68.4827270956111,6.98775521052149
1985,"ND","PEMBINA",860,12000,10000,-97.5517,48.7672,-10.6283542124658,-9.7367255657039,3.28563669618485,14.6232099210554,22.2043667956765,20.4258295164045,26.2443713199846,22.3360092682532,16.2815552761902,11.4592942263113,-6.11601909239559,-12.2228300442323,-21.5223141709544,-20.8867307087722,-5.0893520260459,0.441035755092671,6.50256485248935,8.38220876943456,11.7406937224917,10.6063440120904,5.29020645761109,-0.5591288800542,-15.9233517995728,-22.3638482917948,5.53956580100428,10.1545195536748,13.3378726873895,16.6319124821955,83.0759823198541,87.0627068521471,42.252048218352,158.973495337722,46.2625490103272,38.5630248491497,34.8179564519155,6.60805096899251
1984,"ND","PEMBINA",1230,19500,19500,-97.5517,48.7672,-8.71879008722128,-0.812923516945644,-1.5003596773888,13.6521969834544,18.5378222837322,23.8377521208275,27.2716337253989,29.3099153566227,18.0571856433124,11.8208630819885,-0.145132482880536,-11.1668349254577,-18.8340880943269,-9.35348900304436,-11.1460676027682,0.719780514645114,3.57614330857782,11.7164819767081,12.5578431919906,13.3196436396663,4.23868422776539,1.43621682126487,-8.7936959125586,-20.3952460893997,6.57115420723559,9.80351480723684,7.67719609002162,61.3522161954642,15.3497668742874,85.2977896234108,55.0015677946602,37.3604536454431,9.04127124432713,104.430320833179,13.7775966156479,15.1852508438814
1983,"ND","PEMBINA",1150,12200,11700,-97.5517,48.7672,-5.97887730105403,-4.80895600312021,-0.921637645456499,9.06747974572945,17.3391609036493,24.4802459233534,29.2365677836729,30.6015216919054,19.6548948648577,10.9931655584593,1.28904656107137,-14.9605052229712,-14.1932492744043,-12.3135812270765,-6.90968728942827,-1.35389913652166,1.89080287105193,10.5273789375837,15.6089296561183,15.0767617029978,7.18085510144722,0.923334674024672,-4.64595507802753,-23.3784297807542,16.4010565492728,4.91018375550901,42.2022526329218,4.86162104311393,25.5102028356634,66.3364936706879,58.5976182957593,38.3330253185487,62.0466842582369,45.4088176990301,17.2087033576949,3.69363155406842
1982,"ND","PEMBINA",1120,37000,36000,-97.5517,48.7672,-19.1193789754702,-8.23404139675135,-1.47358120894934,9.6161659666726,19.6932648606879,20.5879790463133,26.3834373119353,24.3817109260982,20.1509135401746,10.814766932133,-1.4274161409436,-4.80930038882947,-28.8017513530096,-18.5508401218335,-10.2161361317871,-2.71945966842827,7.21391935301925,7.46995810405209,13.5283700610648,10.9702944470683,6.13662653244546,2.07809719486478,-9.314506170973,-12.2559735345503,23.0916326445359,3.43713610294561,27.0566574758076,15.1991070341428,73.2675066053267,81.1022286519763,112.189757787677,40.2138158203573,54.6962216336679,81.3616763765643,10.7007664691174,29.5004375294147
1981,"ND","PEMBINA",1100,37000,35700,-97.5517,48.7672,-6.17769966521009,-4.05888754959868,5.02749705622059,13.0510105290782,19.3190985360734,22.7866242115787,26.8086981257776,27.0921525813864,20.255603883092,10.5398040943211,6.31913860190769,-8.04185602415091,-16.9143644205134,-12.3516107948503,-5.16893945262544,-0.526527966013043,4.51706560048568,10.426764518942,13.6882716209852,13.5344449206765,6.23721810777971,1.28060142200873,-2.71284657660155,-16.3231035223133,9.18810713685017,18.3294368080628,15.8535339504808,19.1154744556417,65.5946426877954,125.81821343013,35.6346824590688,86.3170544613195,52.980827670771,72.8667646866927,9.75820763895538,1.85276491987447
1980,"ND","PEMBINA",990,63000,58500,-97.5517,48.7672,-11.6651795749048,-9.28135372638574,-2.44743201946045,17.1527833866566,25.0040794305579,25.1831167036995,27.7478388123481,23.6246441286776,18.2166832871489,9.9125662168601,4.27823223852378,-7.85688838809015,-21.4830189881979,-18.6069740535351,-13.3946710901923,0.750990449616489,7.57338829759501,10.2087803139389,13.5145178735444,10.6246427976543,5.99014943702042,0.303217515647427,-4.35613869626487,-17.8603394028433,19.0951831285615,7.88577041694494,7.40337894369086,0.79031524357994,20.8543334866466,56.6307824309979,87.0285949974587,166.557128469733,97.638287881067,47.4114291830086,17.1637144206044,4.73642170151582
1979,"ND","PEMBINA",1510,127100,125100,-97.5517,48.7672,-17.1654052852409,-16.5794816758407,-3.83076015322899,3.65633351252707,13.9141008076907,23.9520980301244,27.2323100314935,24.2278701601171,21.0642172305982,11.4187054622765,-0.422055170663864,-3.06273743347782,-27.7584979320351,-25.7027916873815,-14.232711718777,-5.1741636375292,3.06095167153774,10.5298272579036,15.0056073097188,9.98119632258672,7.26317842402467,-0.291771099260143,-7.63098678013823,-12.4705227521105,11.5965863347204,24.1191927099077,32.8505379089886,81.4227640751862,70.96824561746,68.8548120067384,87.750760247286,111.140869915193,20.3411614997256,9.43801434817107,12.024038366659,2.93245489485062
1978,"ND","PEMBINA",1560,54300,54100,-97.5517,48.7672,-16.183930690801,-11.5501360335024,-1.02047617070988,9.7292856419247,22.6706896593303,24.8098876100256,26.4020183086112,26.1453990838728,22.3945260790286,13.2157018426043,-1.55097865836376,-10.7162746926665,-24.8869862176021,-21.6056384820128,-10.7976866730205,-0.565286742653106,7.20613962364844,9.94527003101021,13.0637825203217,10.9140696961256,8.79783285754322,0.944802427639443,-12.5307769983261,-21.7015098012188,7.79768290915817,3.97529989241999,2.54696592837747,29.8445007237267,62.6015523218861,25.4260755473859,81.6768474358228,47.4814300201491,87.9179499296291,4.93372634567285,16.8767896886273,22.1739572475699
1977,"ND","PEMBINA",1370,29800,28600,-97.5517,48.7672,-15.5408745794785,-4.40193591680464,4.05220395338605,17.268987702995,25.81966722144,23.5480188685366,27.2638872705373,22.8635961482919,17.5885399622552,14.688503464233,0.373038070734378,-12.4595879871997,-24.6579812837713,-14.1571219008238,-6.12359674147074,0.62626278379536,11.3081875776999,11.9237807739656,13.2089940715295,8.38463192151332,8.38763016540836,1.43897159288399,-8.97371592987609,-19.7435172670488,16.5992247005006,27.4282582726779,14.3895732575486,5.68760277494356,113.831246836132,74.1214102829406,72.2802196785256,52.8593318628907,128.013513946615,19.5577893126757,28.1883900805093,24.7313120424724
1976,"ND","PEMBINA",1320,4000,3900,-97.5517,48.7672,-10.8738685708975,-3.67174857791942,-2.54532335680611,13.5055214614059,21.390070217201,25.5610159775592,27.7918003414967,27.8038739797614,23.1547820969594,10.3264303577965,0.804629822870004,-11.2132143841066,-21.7269348823951,-14.6952890439205,-14.1744579286426,0.691938468010913,3.85426781878601,12.5234661498716,12.6715846270281,12.1972330174756,5.89208871512688,-3.51026436611351,-9.87406740061793,-21.7121358419257,26.5490147541668,19.8207731106019,37.3126736582725,38.4772623743318,15.93330497377,109.917299169327,78.3189337428019,60.4009882098184,8.54689468257713,4.19565472611926,0.910150026364411,26.1687403039749
2016,"ND","RAMSEY",2000,5400,4240,-98.7201,48.2689,-7.68155317110657,-2.52025360680367,6.19113514528583,9.27473587339167,20.9632771577142,24.0342040669727,25.294636805762,26.0831495490343,20.4913140922995,12.6938031526574,8.90844762877565,-8.80908093322607,-16.6415387364572,-11.9420562274586,-4.56617534287884,-1.95480586342862,6.99447176749588,11.7914791305656,14.1412999930183,12.5949248702848,7.9447673153706,1.98621126656114,-1.29089573174897,-17.2909871008502,3.1441371614743,4.43257005070336,12.4014125902998,37.0502691221054,72.9640120102549,87.1875276220618,170.496917723179,103.572240537503,111.631823091723,9.70070141161005,15.9527262303755,19.3403553961958
2008,"ND","RAMSEY",1345,11800,11000,-98.7201,48.2689,-9.70892763810541,-9.43431510522454,-0.380782779638248,11.0866588188172,17.4454880169029,22.375843285583,26.0303818006325,26.1719200243936,19.8184423859485,12.338987258486,1.43461974759895,-12.3888043954569,-20.8222086661914,-20.7064653042347,-11.6192520877587,-3.35686870809864,1.67150755144193,9.23530234775555,12.4468925662074,11.8318511528284,6.56568489477546,0.934531770178385,-6.78458063600614,-21.7850057033859,4.2970527620253,12.8569827597048,9.62569416607366,25.6632218970703,27.2676945102915,94.3295483502023,66.0889503988865,78.0084713683522,108.223391263657,85.577539994284,81.5519194844017,38.5600819896748
2007,"ND","RAMSEY",1290,16500,16300,-98.7201,48.2689,-7.19878149040229,-11.1864933429615,2.4303946986354,11.315720988716,19.1426275746802,24.7981505268111,28.2697779143805,23.8888239022567,20.8516563231953,13.3405516878072,1.74466663118698,-8.63106378591897,-18.2905015444206,-22.093386821915,-8.44595792000413,-2.47206797069757,5.97573088586327,12.3177216844163,14.8594136374334,10.789468789007,6.17392241494231,1.55454872230366,-7.9295070937831,-18.6183922626755,2.80482418142054,13.8981784506242,42.1901483758072,9.68009962389325,157.569316176159,82.4447882828164,110.240100679962,58.7202277276852,25.9752356825085,21.251990296686,8.38212228532915,20.7202620052031
2006,"ND","RAMSEY",1563,13000,12800,-98.7201,48.2689,-1.94900504235132,-7.59066668645874,-0.766600300749815,15.3272459883857,19.6026887475549,24.9788842561463,29.9566581912074,26.9521497841763,20.0915303474291,9.69050985834217,1.90305586145211,-2.4364050202134,-8.92344835977423,-19.2693073322813,-9.20405888030821,1.5431543833135,5.96913748693803,11.8018516356953,14.3685023736354,12.3363405329579,5.79256882204294,-1.93098568818882,-9.06516480316778,-12.1210162243904,12.5828280059265,12.4118111244436,28.5230819573347,33.156816646328,39.243859598488,47.0874461255652,35.1570701308053,87.8526395978256,30.6396095389988,26.8122510891783,3.62420670076261,17.5657432919222
2005,"ND","RAMSEY",1320,10600,10000,-98.7201,48.2689,-11.3364250843772,-4.29377912720134,1.12493852409132,14.7957042720325,16.3727111522354,23.5279814863087,26.2918120903284,25.2203198207559,22.4736486696781,13.4694769511156,2.04381481745282,-5.31511960270239,-22.5580077789586,-15.3051940976857,-10.2907965625478,0.419672080188748,4.43499235876639,12.3355418706174,13.5565737402129,11.2356273147776,7.41531481477759,0.984199495293781,-5.90758114595072,-12.4530337086714,17.5934747157091,2.32404311272391,8.60244383100182,18.1487151252431,70.4394753762599,183.746087449377,68.9704487858015,62.2883114510836,9.19033805110045,40.6527974815726,34.6579037007911,17.1965770572736
2004,"ND","RAMSEY",769,6000,4500,-98.7201,48.2689,-13.6411709645105,-5.6730880090081,1.08270797965968,11.1974709674581,15.3027474477704,20.9865458672449,24.9123898639692,21.1845412834669,20.8802650959994,11.6364658825666,6.08404973680965,-4.15404824148282,-24.0718483154252,-16.0593676317167,-9.97608506351532,-2.05665761121842,2.70054052084456,8.74178470197781,12.4031212020199,8.58754461151298,7.8829621850549,0.3266751687943,-6.00358659705352,-15.230336077885,26.3296776333721,6.53453319511401,59.2664607151611,20.4577593826504,132.747736102795,53.1196498569731,49.4341838676431,79.0274055106125,67.8859956729215,28.8917215268299,1.90098000245365,15.6043004474743
2003,"ND","RAMSEY",1675,11500,11300,-98.7201,48.2689,-9.23965597374926,-10.1852250641083,-1.3371709275788,12.5754710647776,17.8915237314998,23.2302660145688,26.0035399586958,28.2303455611473,19.9037058520484,15.0061866842238,-2.61739921711343,-3.54674087117893,-19.9876748913947,-22.5229609773626,-13.1522767676539,-1.19103779658868,5.1483848918297,10.7141331365321,13.4635008961958,13.5480663705286,6.28451082999588,0.377447058181584,-12.4966036089437,-12.9764438961808,7.919127736054,3.13534019576186,20.621124954933,26.9313979983982,94.7272533095878,88.3532210885921,76.942207976049,53.2556936254327,48.7346940821,12.5034520649017,12.6679467103693,14.043565746374
2002,"ND","RAMSEY",1292,12000,11300,-98.7201,48.2689,-5.81633692545213,-0.348803698803451,-3.72339701225222,8.37050412136532,16.2682134850594,24.6965858031842,27.6816630293746,24.754836459122,21.0934187506067,5.15093138198303,1.01955303562928,-3.48773979092154,-15.6924260890661,-12.0962139771094,-15.5336764191674,-3.68940916696938,0.963601072329879,12.3264504116853,14.6206861367733,11.735974421349,7.46476917504892,-4.51012787644018,-8.51301478354965,-12.7523778100305,7.55530191320473,1.60633587768896,10.228822262834,16.5041214731657,29.0178758155305,117.678491668921,40.5698788155702,147.065197078443,57.8543440129832,14.4587028812841,2.89045574566118,13.0036339933773
2001,"ND","RAMSEY",1490,3000,2900,-98.7201,48.2689,-5.26788991184724,-10.9568915884826,0.198067993561335,10.4696341130498,19.8713193702753,22.6901627517707,26.7064213435481,28.1659370141188,21.1229850726023,10.2987113483267,7.22304178954844,-4.46633116460938,-16.1700372503491,-22.3786784196908,-10.0815983914868,-0.556297200847636,6.27706362577465,10.6937449145484,14.2943766903706,13.6655977210509,6.79606461790436,-1.2880635399714,-3.23719886254481,-13.5940887262726,3.32603599221268,12.6244154685463,3.5034982480522,40.7218737736491,59.6714944791426,126.415068816692,99.5022999707481,35.9711932160698,22.4061145299938,44.5466958165732,3.7062845986937,10.9764709790112
2000,"ND","RAMSEY",1198,5000,4900,-98.7201,48.2689,-7.97457841890228,0.26050172200383,6.85399305659038,11.8912999930183,20.2840714807904,21.7061927393723,26.4336880448366,25.9803380049496,19.1384233283155,13.8906691357656,-2.02376352078399,-13.4911691691555,-18.6687409291601,-11.8365485874841,-4.82114085808765,-2.11212185907778,5.26847359555647,8.95539894272595,13.733919686719,12.4744705997508,5.660725194379,0.107985421643349,-9.63920791589169,-24.0493716104933,5.21038704251078,21.4647500225449,12.3670218760888,11.906723636097,44.4732799905414,83.9555848271007,101.208797104016,117.206306727066,56.9918025151456,38.0472835660692,58.2188413424311,13.7679718831431
1999,"ND","RAMSEY",976,14000,13400,-98.7201,48.2689,-11.8160868335982,-2.88495051074928,1.64364883718432,11.0671026882746,18.2278561367,22.9286301959033,26.2361981598306,24.93433078918,17.8933600503912,12.0040826703224,7.94526328525555,-0.432118072474146,-21.2725042140661,-12.1126624270811,-8.08995343735215,-0.584840085001845,6.78723327925804,10.6426265815145,13.89393188861,11.8433837086958,5.50895850384774,-1.70417223170656,-4.7553174928443,-11.5056495255771,23.2409774581488,15.3801138388652,20.251699476237,28.7017798798991,130.065062652144,76.2567243463871,92.4831536051517,93.6127028803587,43.9019704493399,4.19148185121309,0.957843051050445,7.72095406503191
1998,"ND","RAMSEY",1546,45000,44100,-98.7201,48.2689,-9.79594870346852,-0.60423701975083,-0.955003296795709,15.3447012668202,21.0989405550958,20.5997201143818,26.8112447939172,28.2398610942933,24.0629215746251,12.4801525349994,0.163010821373579,-6.36468744254313,-18.628946270517,-7.13039514525194,-10.6391685690674,1.56098721887336,6.89521341165781,10.1361690489709,13.6746198536367,13.4519683403284,7.95076426177331,1.06431434730366,-7.34142824385374,-15.0902170307067,25.4055417292364,29.1646568671104,7.22939641962168,41.3990006863488,55.5379179928995,93.1647710517161,47.0532500807189,32.311103140108,23.3177836922256,76.498542835117,23.0866340149319,6.2144337274277
1997,"ND","RAMSEY",1236,30500,27600,-98.7201,48.2689,-13.6209517462808,-5.21735634114055,-3.00236423269435,6.61249247480263,17.1184606505618,26.4100359500927,25.1214296291875,25.7603588832559,22.3120878703736,12.6293734275574,-0.971074950187547,-0.707373431825762,-24.5278727015705,-16.2294787640682,-14.0727770714837,-4.99436298275775,2.92907718994979,12.0911932643952,14.364128368855,11.7356273147776,7.96711247637029,0.657337280332633,-8.51545832024574,-8.75141023730149,21.8582038143843,7.58549233338412,19.3697543488885,72.8244350786559,26.4530800196277,76.1696574306673,140.79888300261,49.4721856691132,34.4013082389641,101.088279158744,4.99782041582069,5.33671625342533
